datetime,연,월,일,시간,요일,주말,공휴일,10대,20대,30대,40대,50대 이상,우대권,외국인
2023-06-07 12:00:00,2023,6,7,12,2,0,0,414,970,1961,1131,634,856,13
2023-06-07 13:00:00,2023,6,7,13,2,0,0,475,1113,2251,1299,727,915,9
2023-06-07 14:00:00,2023,6,7,14,2,0,0,438,1026,2076,1197,671,1199,23
2023-06-07 15:00:00,2023,6,7,15,2,0,0,511,1197,2420,1396,782,1212,20
2023-06-07 16:00:00,2023,6,7,16,2,0,0,631,1479,2991,1725,966,949,36
2023-06-07 17:00:00,2023,6,7,17,2,0,0,447,2196,5449,3892,838,815,21
2023-06-07 18:00:00,2023,6,7,18,2,0,0,685,3363,8346,5961,1284,576,19
2023-06-07 19:00:00,2023,6,7,19,2,0,0,417,2046,5078,3627,781,371,10
2023-06-07 20:00:00,2023,6,7,20,2,0,0,637,1494,3021,1743,976,297,22
2023-06-07 21:00:00,2023,6,7,21,2,0,0,671,1571,3178,1833,1027,245,7
2023-06-07 22:00:00,2023,6,7,22,2,0,0,530,1243,2514,1450,812,156,9
2023-06-07 23:00:00,2023,6,7,23,2,0,0,233,547,1105,638,357,53,3
2023-06-08 00:00:00,2023,6,8,0,3,0,0,52,122,248,143,80,12,0
2023-06-08 05:00:00,2023,6,8,5,3,0,0,36,84,171,99,55,289,0
2023-06-08 06:00:00,2023,6,8,6,3,0,0,186,436,882,509,285,634,0
2023-06-08 07:00:00,2023,6,8,7,3,0,0,222,1385,3940,2424,388,448,0
2023-06-08 08:00:00,2023,6,8,8,3,0,0,442,2765,7862,4838,774,507,6
2023-06-08 09:00:00,2023,6,8,9,3,0,0,373,2334,6637,4085,654,742,8
2023-06-08 10:00:00,2023,6,8,10,3,0,0,573,1342,2714,1566,877,798,4
2023-06-08 11:00:00,2023,6,8,11,3,0,0,401,941,1903,1098,615,885,20
2023-06-08 12:00:00,2023,6,8,12,3,0,0,408,956,1932,1115,624,788,19
2023-06-08 13:00:00,2023,6,8,13,3,0,0,472,1107,2238,1291,723,839,29
2023-06-08 14:00:00,2023,6,8,14,3,0,0,456,1069,2162,1248,699,1164,12
2023-06-08 15:00:00,2023,6,8,15,3,0,0,496,1162,2350,1356,759,1190,26
2023-06-08 16:00:00,2023,6,8,16,3,0,0,621,1456,2945,1699,951,922,25
2023-06-08 17:00:00,2023,6,8,17,3,0,0,454,2231,5536,3954,852,811,35
2023-06-08 18:00:00,2023,6,8,18,3,0,0,688,3376,8379,5985,1289,564,17
2023-06-08 19:00:00,2023,6,8,19,3,0,0,413,2027,5030,3593,774,386,10
2023-06-08 20:00:00,2023,6,8,20,3,0,0,651,1525,3083,1779,996,300,14
2023-06-08 21:00:00,2023,6,8,21,3,0,0,746,1747,3534,2039,1142,284,9
2023-06-08 22:00:00,2023,6,8,22,3,0,0,590,1382,2794,1612,903,146,11
2023-06-08 23:00:00,2023,6,8,23,3,0,0,272,639,1292,745,417,53,5
2023-06-09 00:00:00,2023,6,9,0,4,0,0,68,160,323,186,104,10,2
2023-06-09 05:00:00,2023,6,9,5,4,0,0,36,84,170,98,55,300,0
2023-06-09 06:00:00,2023,6,9,6,4,0,0,185,433,875,505,283,624,1
2023-06-09 07:00:00,2023,6,9,7,4,0,0,224,1400,3982,2451,392,456,0
2023-06-09 08:00:00,2023,6,9,8,4,0,0,405,2533,7203,4432,709,521,2
2023-06-09 09:00:00,2023,6,9,9,4,0,0,369,2308,6564,4039,646,669,4
2023-06-09 10:00:00,2023,6,9,10,4,0,0,548,1285,2598,1499,839,797,8
2023-06-09 11:00:00,2023,6,9,11,4,0,0,424,993,2008,1158,649,827,22
2023-06-09 12:00:00,2023,6,9,12,4,0,0,442,1037,2097,1210,677,731,17
2023-06-09 13:00:00,2023,6,9,13,4,0,0,523,1226,2479,1430,801,845,28
2023-06-09 14:00:00,2023,6,9,14,4,0,0,519,1215,2458,1418,794,1151,42
2023-06-09 15:00:00,2023,6,9,15,4,0,0,601,1409,2849,1643,920,1177,35
2023-06-09 16:00:00,2023,6,9,16,4,0,0,745,1747,3533,2038,1142,1054,26
2023-06-09 17:00:00,2023,6,9,17,4,0,0,529,2597,6445,4603,991,806,25
2023-06-09 18:00:00,2023,6,9,18,4,0,0,734,3603,8942,6387,1376,568,9
2023-06-09 19:00:00,2023,6,9,19,4,0,0,462,2269,5632,4023,866,411,33
2023-06-09 20:00:00,2023,6,9,20,4,0,0,643,1508,3049,1759,985,354,18
2023-06-09 21:00:00,2023,6,9,21,4,0,0,649,1522,3078,1776,994,243,12
2023-06-09 22:00:00,2023,6,9,22,4,0,0,679,1590,3216,1855,1039,208,17
2023-06-09 23:00:00,2023,6,9,23,4,0,0,403,944,1909,1101,617,64,4
2023-06-10 00:00:00,2023,6,10,0,5,1,0,240,390,327,175,392,27,3
2023-06-10 05:00:00,2023,6,10,5,5,1,0,76,123,103,55,124,178,3
2023-06-10 06:00:00,2023,6,10,6,5,1,0,184,299,251,134,301,455,1
2023-06-10 07:00:00,2023,6,10,7,5,1,0,87,378,445,254,163,252,0
2023-06-10 08:00:00,2023,6,10,8,5,1,0,224,972,1145,654,419,281,1
2023-06-10 09:00:00,2023,6,10,9,5,1,0,436,1890,2226,1272,814,393,9
2023-06-10 10:00:00,2023,6,10,10,5,1,0,873,1419,1188,637,1426,481,20
2023-06-10 11:00:00,2023,6,10,11,5,1,0,941,1529,1280,686,1536,572,14
2023-06-10 12:00:00,2023,6,10,12,5,1,0,1151,1871,1567,840,1881,496,34
2023-06-10 13:00:00,2023,6,10,13,5,1,0,1304,2119,1775,951,2130,505,27
2023-06-10 14:00:00,2023,6,10,14,5,1,0,1254,2038,1707,914,2048,586,41
2023-06-10 15:00:00,2023,6,10,15,5,1,0,1292,2100,1759,942,2110,480,51
2023-06-10 16:00:00,2023,6,10,16,5,1,0,1495,2430,2035,1090,2443,501,61
2023-06-10 17:00:00,2023,6,10,17,5,1,0,751,2556,2628,1743,1502,394,48
2023-06-10 18:00:00,2023,6,10,18,5,1,0,591,2011,2067,1371,1181,307,20
2023-06-10 19:00:00,2023,6,10,19,5,1,0,438,1492,1533,1017,876,218,20
2023-06-10 20:00:00,2023,6,10,20,5,1,0,896,1455,1219,653,1463,259,21
2023-06-10 21:00:00,2023,6,10,21,5,1,0,913,1484,1243,666,1492,172,11
2023-06-10 22:00:00,2023,6,10,22,5,1,0,940,1527,1279,685,1535,99,6
2023-06-10 23:00:00,2023,6,10,23,5,1,0,525,853,715,383,857,52,3
2023-06-11 00:00:00,2023,6,11,0,6,1,0,4,7,6,3,7,0,0
2023-06-11 05:00:00,2023,6,11,5,6,1,0,57,92,77,41,92,90,0
2023-06-11 06:00:00,2023,6,11,6,6,1,0,113,183,154,82,184,270,1
2023-06-11 07:00:00,2023,6,11,7,6,1,0,54,235,277,158,101,169,2
2023-06-11 08:00:00,2023,6,11,8,6,1,0,99,430,506,289,185,166,1
2023-06-11 09:00:00,2023,6,11,9,6,1,0,166,719,847,484,310,261,0
2023-06-11 10:00:00,2023,6,11,10,6,1,0,376,611,512,274,615,288,9
2023-06-11 11:00:00,2023,6,11,11,6,1,0,458,744,623,334,748,208,9
2023-06-11 12:00:00,2023,6,11,12,6,1,0,612,994,833,446,999,253,29
2023-06-11 13:00:00,2023,6,11,13,6,1,0,704,1144,959,514,1150,301,18
2023-06-11 14:00:00,2023,6,11,14,6,1,0,660,1072,898,481,1077,275,19
2023-06-11 15:00:00,2023,6,11,15,6,1,0,705,1145,959,514,1151,240,28
2023-06-11 16:00:00,2023,6,11,16,6,1,0,780,1267,1061,568,1273,292,28
2023-06-11 17:00:00,2023,6,11,17,6,1,0,411,1400,1439,954,822,240,21
2023-06-11 18:00:00,2023,6,11,18,6,1,0,371,1265,1300,862,743,204,14
2023-06-11 19:00:00,2023,6,11,19,6,1,0,339,1155,1187,787,678,133,19
2023-06-11 20:00:00,2023,6,11,20,6,1,0,597,970,813,435,975,172,22
2023-06-11 21:00:00,2023,6,11,21,6,1,0,637,1035,867,464,1040,123,24
2023-06-11 22:00:00,2023,6,11,22,6,1,0,536,872,730,391,876,85,16
2023-06-11 23:00:00,2023,6,11,23,6,1,0,260,422,353,189,424,30,10
2023-06-12 00:00:00,2023,6,12,0,0,0,0,0,0,0,0,0,0,0
2023-06-12 05:00:00,2023,6,12,5,0,0,0,34,79,160,92,52,271,0
2023-06-12 06:00:00,2023,6,12,6,0,0,0,187,438,885,511,286,593,0
2023-06-12 07:00:00,2023,6,12,7,0,0,0,222,1388,3947,2429,389,442,0
2023-06-12 08:00:00,2023,6,12,8,0,0,0,439,2745,7805,4803,768,585,1
2023-06-12 09:00:00,2023,6,12,9,0,0,0,382,2390,6797,4183,669,744,14
2023-06-12 10:00:00,2023,6,12,10,0,0,0,526,1233,2494,1439,806,833,11
2023-06-12 11:00:00,2023,6,12,11,0,0,0,409,958,1937,1118,626,884,13
2023-06-12 12:00:00,2023,6,12,12,0,0,0,414,970,1962,1132,634,794,22
2023-06-12 13:00:00,2023,6,12,13,0,0,0,493,1155,2337,1348,755,962,11
2023-06-12 14:00:00,2023,6,12,14,0,0,0,440,1030,2084,1202,673,1146,40
2023-06-12 15:00:00,2023,6,12,15,0,0,0,528,1238,2504,1445,809,1209,20
2023-06-12 16:00:00,2023,6,12,16,0,0,0,613,1437,2906,1677,939,983,32
2023-06-12 17:00:00,2023,6,12,17,0,0,0,452,2218,5504,3931,847,842,43
2023-06-12 18:00:00,2023,6,12,18,0,0,0,685,3365,8351,5965,1285,509,36
2023-06-12 19:00:00,2023,6,12,19,0,0,0,403,1978,4909,3506,755,343,30
2023-06-12 20:00:00,2023,6,12,20,0,0,0,601,1410,2851,1645,921,305,21
2023-06-12 21:00:00,2023,6,12,21,0,0,0,640,1501,3034,1751,980,235,9
2023-06-12 22:00:00,2023,6,12,22,0,0,0,492,1153,2332,1346,754,155,13
2023-06-12 23:00:00,2023,6,12,23,0,0,0,201,470,951,548,307,47,2
2023-06-13 00:00:00,2023,6,13,0,1,0,0,46,108,219,126,71,11,1
2023-06-13 05:00:00,2023,6,13,5,1,0,0,35,82,166,96,54,304,0
2023-06-13 06:00:00,2023,6,13,6,1,0,0,191,447,904,521,292,613,0
2023-06-13 07:00:00,2023,6,13,7,1,0,0,237,1479,4206,2589,414,434,2
2023-06-13 08:00:00,2023,6,13,8,1,0,0,437,2733,7773,4784,765,519,6
2023-06-13 09:00:00,2023,6,13,9,1,0,0,385,2408,6848,4214,674,677,4
2023-06-13 10:00:00,2023,6,13,10,1,0,0,550,1289,2606,1503,842,863,10
2023-06-13 11:00:00,2023,6,13,11,1,0,0,420,984,1989,1147,643,875,9
2023-06-13 12:00:00,2023,6,13,12,1,0,0,401,939,1898,1095,613,838,28
2023-06-13 13:00:00,2023,6,13,13,1,0,0,472,1106,2236,1290,722,881,23
2023-06-13 14:00:00,2023,6,13,14,1,0,0,468,1096,2217,1279,716,1142,18
2023-06-13 15:00:00,2023,6,13,15,1,0,0,515,1207,2441,1408,789,1296,30
2023-06-13 16:00:00,2023,6,13,16,1,0,0,640,1500,3034,1750,980,1009,39
2023-06-13 17:00:00,2023,6,13,17,1,0,0,469,2303,5715,4082,879,892,28
2023-06-13 18:00:00,2023,6,13,18,1,0,0,683,3352,8320,5943,1280,544,36
2023-06-13 19:00:00,2023,6,13,19,1,0,0,422,2071,5141,3672,791,367,19
2023-06-13 20:00:00,2023,6,13,20,1,0,0,628,1473,2978,1718,962,355,11
2023-06-13 21:00:00,2023,6,13,21,1,0,0,695,1629,3295,1901,1065,284,24
2023-06-13 22:00:00,2023,6,13,22,1,0,0,563,1320,2669,1540,862,148,20
2023-06-13 23:00:00,2023,6,13,23,1,0,0,245,573,1159,669,374,49,1
2023-06-14 00:00:00,2023,6,14,0,2,0,0,57,133,269,155,87,10,1
2023-06-14 05:00:00,2023,6,14,5,2,0,0,35,82,166,96,54,275,0
2023-06-14 06:00:00,2023,6,14,6,2,0,0,187,438,886,511,286,612,0
2023-06-14 07:00:00,2023,6,14,7,2,0,0,225,1406,3997,2460,394,435,0
2023-06-14 08:00:00,2023,6,14,8,2,0,0,425,2658,7557,4651,744,531,1
2023-06-14 09:00:00,2023,6,14,9,2,0,0,384,2402,6832,4204,673,705,7
2023-06-14 10:00:00,2023,6,14,10,2,0,0,536,1257,2542,1466,821,792,7
2023-06-14 11:00:00,2023,6,14,11,2,0,0,407,955,1931,1114,624,825,15
2023-06-14 12:00:00,2023,6,14,12,2,0,0,414,971,1963,1132,634,742,15
2023-06-14 13:00:00,2023,6,14,13,2,0,0,484,1136,2296,1325,742,891,29
2023-06-14 14:00:00,2023,6,14,14,2,0,0,469,1099,2222,1282,718,1149,21
2023-06-14 15:00:00,2023,6,14,15,2,0,0,511,1197,2421,1397,782,1178,30
2023-06-14 16:00:00,2023,6,14,16,2,0,0,658,1543,3121,1800,1008,978,26
2023-06-14 17:00:00,2023,6,14,17,2,0,0,460,2259,5606,4004,862,794,15
2023-06-14 18:00:00,2023,6,14,18,2,0,0,696,3418,8483,6059,1305,530,25
2023-06-14 19:00:00,2023,6,14,19,2,0,0,408,2005,4976,3555,766,357,14
2023-06-14 20:00:00,2023,6,14,20,2,0,0,629,1474,2980,1719,963,361,26
2023-06-14 21:00:00,2023,6,14,21,2,0,0,689,1616,3267,1885,1056,250,12
2023-06-14 22:00:00,2023,6,14,22,2,0,0,612,1434,2901,1674,937,175,15
2023-06-14 23:00:00,2023,6,14,23,2,0,0,273,639,1292,746,418,57,9
2023-06-15 00:00:00,2023,6,15,0,3,0,0,71,167,337,194,109,15,6
2023-06-15 05:00:00,2023,6,15,5,3,0,0,38,90,182,105,59,286,0
2023-06-15 06:00:00,2023,6,15,6,3,0,0,189,444,898,518,290,610,4
2023-06-15 07:00:00,2023,6,15,7,3,0,0,221,1380,3926,2416,387,428,0
2023-06-15 08:00:00,2023,6,15,8,3,0,0,436,2726,7753,4771,763,521,3
2023-06-15 09:00:00,2023,6,15,9,3,0,0,372,2323,6606,4065,650,706,6
2023-06-15 10:00:00,2023,6,15,10,3,0,0,578,1355,2740,1581,885,821,18
2023-06-15 11:00:00,2023,6,15,11,3,0,0,411,963,1948,1124,629,860,34
2023-06-15 12:00:00,2023,6,15,12,3,0,0,427,1001,2023,1167,654,830,29
2023-06-15 13:00:00,2023,6,15,13,3,0,0,508,1190,2406,1388,777,847,22
2023-06-15 14:00:00,2023,6,15,14,3,0,0,475,1113,2251,1299,727,1090,28
2023-06-15 15:00:00,2023,6,15,15,3,0,0,517,1211,2449,1413,791,1188,27
2023-06-15 16:00:00,2023,6,15,16,3,0,0,687,1609,3254,1877,1051,989,20
2023-06-15 17:00:00,2023,6,15,17,3,0,0,482,2369,5879,4200,905,852,21
2023-06-15 18:00:00,2023,6,15,18,3,0,0,700,3440,8536,6097,1313,550,41
2023-06-15 19:00:00,2023,6,15,19,3,0,0,413,2028,5034,3596,774,386,41
2023-06-15 20:00:00,2023,6,15,20,3,0,0,646,1513,3060,1766,989,342,20
2023-06-15 21:00:00,2023,6,15,21,3,0,0,722,1693,3424,1975,1106,304,24
2023-06-15 22:00:00,2023,6,15,22,3,0,0,640,1501,3034,1751,980,184,14
2023-06-15 23:00:00,2023,6,15,23,3,0,0,311,728,1472,849,476,58,2
2023-06-16 00:00:00,2023,6,16,0,4,0,0,81,190,385,222,124,17,4
2023-06-16 05:00:00,2023,6,16,5,4,0,0,36,85,173,100,56,287,1
2023-06-16 06:00:00,2023,6,16,6,4,0,0,172,403,815,470,263,604,0
2023-06-16 07:00:00,2023,6,16,7,4,0,0,205,1281,3643,2242,359,447,5
2023-06-16 08:00:00,2023,6,16,8,4,0,0,414,2589,7361,4530,725,538,8
2023-06-16 09:00:00,2023,6,16,9,4,0,0,373,2333,6634,4083,653,682,12
2023-06-16 10:00:00,2023,6,16,10,4,0,0,527,1236,2499,1442,807,783,14
2023-06-16 11:00:00,2023,6,16,11,4,0,0,438,1028,2078,1199,671,805,14
2023-06-16 12:00:00,2023,6,16,12,4,0,0,487,1140,2306,1331,745,771,21
2023-06-16 13:00:00,2023,6,16,13,4,0,0,557,1306,2641,1524,853,812,21
2023-06-16 14:00:00,2023,6,16,14,4,0,0,557,1306,2641,1524,853,1148,25
2023-06-16 15:00:00,2023,6,16,15,4,0,0,626,1467,2967,1712,959,1138,24
2023-06-16 16:00:00,2023,6,16,16,4,0,0,794,1862,3765,2172,1216,1006,38
2023-06-16 17:00:00,2023,6,16,17,4,0,0,543,2669,6623,4731,1019,812,19
2023-06-16 18:00:00,2023,6,16,18,4,0,0,735,3611,8963,6402,1379,568,22
2023-06-16 19:00:00,2023,6,16,19,4,0,0,460,2258,5604,4003,862,394,24
2023-06-16 20:00:00,2023,6,16,20,4,0,0,646,1514,3062,1767,989,276,21
2023-06-16 21:00:00,2023,6,16,21,4,0,0,656,1537,3107,1793,1004,281,30
2023-06-16 22:00:00,2023,6,16,22,4,0,0,732,1715,3468,2001,1120,195,19
2023-06-16 23:00:00,2023,6,16,23,4,0,0,428,1003,2029,1171,656,74,6
2023-06-17 00:00:00,2023,6,17,0,5,1,0,252,409,343,184,411,10,2
2023-06-17 05:00:00,2023,6,17,5,5,1,0,76,124,104,55,124,187,0
2023-06-17 06:00:00,2023,6,17,6,5,1,0,166,271,227,121,272,419,0
2023-06-17 07:00:00,2023,6,17,7,5,1,0,95,413,486,278,178,265,3
2023-06-17 08:00:00,2023,6,17,8,5,1,0,235,1017,1198,685,438,307,3
2023-06-17 09:00:00,2023,6,17,9,5,1,0,433,1878,2212,1264,809,427,3
2023-06-17 10:00:00,2023,6,17,10,5,1,0,913,1484,1243,666,1492,531,29
2023-06-17 11:00:00,2023,6,17,11,5,1,0,961,1561,1307,700,1569,665,17
2023-06-17 12:00:00,2023,6,17,12,5,1,0,1192,1937,1622,869,1947,544,26
2023-06-17 13:00:00,2023,6,17,13,5,1,0,1389,2257,1891,1013,2269,532,25
2023-06-17 14:00:00,2023,6,17,14,5,1,0,1403,2280,1910,1023,2292,573,40
2023-06-17 15:00:00,2023,6,17,15,5,1,0,1359,2209,1850,991,2220,535,30
2023-06-17 16:00:00,2023,6,17,16,5,1,0,1586,2577,2159,1156,2590,518,31
2023-06-17 17:00:00,2023,6,17,17,5,1,0,852,2900,2981,1977,1703,409,45
2023-06-17 18:00:00,2023,6,17,18,5,1,0,693,2360,2426,1609,1386,293,46
2023-06-17 19:00:00,2023,6,17,19,5,1,0,480,1635,1681,1115,960,256,24
2023-06-17 20:00:00,2023,6,17,20,5,1,0,907,1474,1234,661,1481,216,26
2023-06-17 21:00:00,2023,6,17,21,5,1,0,1010,1641,1374,736,1649,193,14
2023-06-17 22:00:00,2023,6,17,22,5,1,0,1136,1847,1547,829,1856,117,28
2023-06-17 23:00:00,2023,6,17,23,5,1,0,623,1013,848,454,1018,52,17
2023-06-18 00:00:00,2023,6,18,0,6,1,0,1,2,2,1,2,0,0
2023-06-18 05:00:00,2023,6,18,5,6,1,0,61,100,83,45,100,94,0
2023-06-18 06:00:00,2023,6,18,6,6,1,0,115,187,157,84,188,292,0
2023-06-18 07:00:00,2023,6,18,7,6,1,0,62,270,318,181,116,182,0
2023-06-18 08:00:00,2023,6,18,8,6,1,0,117,507,597,341,218,169,2
2023-06-18 09:00:00,2023,6,18,9,6,1,0,188,814,959,548,351,293,7
2023-06-18 10:00:00,2023,6,18,10,6,1,0,426,692,579,310,695,299,9
2023-06-18 11:00:00,2023,6,18,11,6,1,0,516,838,702,376,843,271,17
2023-06-18 12:00:00,2023,6,18,12,6,1,0,690,1122,939,503,1127,297,26
2023-06-18 13:00:00,2023,6,18,13,6,1,0,793,1289,1079,578,1295,317,18
2023-06-18 14:00:00,2023,6,18,14,6,1,0,763,1241,1039,557,1247,302,32
2023-06-18 15:00:00,2023,6,18,15,6,1,0,788,1281,1073,575,1287,287,18
2023-06-18 16:00:00,2023,6,18,16,6,1,0,874,1420,1189,637,1427,312,27
2023-06-18 17:00:00,2023,6,18,17,6,1,0,482,1641,1686,1119,964,256,28
2023-06-18 18:00:00,2023,6,18,18,6,1,0,439,1495,1537,1019,878,221,26
2023-06-18 19:00:00,2023,6,18,19,6,1,0,345,1174,1206,800,689,151,25
2023-06-18 20:00:00,2023,6,18,20,6,1,0,664,1079,903,484,1084,148,11
2023-06-18 21:00:00,2023,6,18,21,6,1,0,659,1071,897,481,1077,134,34
2023-06-18 22:00:00,2023,6,18,22,6,1,0,716,1163,974,522,1169,83,13
2023-06-18 23:00:00,2023,6,18,23,6,1,0,280,455,381,204,457,36,0
2023-06-19 00:00:00,2023,6,19,0,0,0,0,0,0,1,0,0,0,0
2023-06-19 05:00:00,2023,6,19,5,0,0,0,32,76,153,88,49,278,0
2023-06-19 06:00:00,2023,6,19,6,0,0,0,195,456,922,532,298,644,0
2023-06-19 07:00:00,2023,6,19,7,0,0,0,230,1439,4093,2519,403,449,0
2023-06-19 08:00:00,2023,6,19,8,0,0,0,414,2585,7351,4523,724,524,3
2023-06-19 09:00:00,2023,6,19,9,0,0,0,395,2471,7028,4325,692,746,6
2023-06-19 10:00:00,2023,6,19,10,0,0,0,559,1310,2649,1528,856,801,18
2023-06-19 11:00:00,2023,6,19,11,0,0,0,408,957,1936,1117,625,880,43
2023-06-19 12:00:00,2023,6,19,12,0,0,0,426,998,2018,1164,652,774,14
2023-06-19 13:00:00,2023,6,19,13,0,0,0,493,1155,2335,1347,755,878,23
2023-06-19 14:00:00,2023,6,19,14,0,0,0,467,1094,2212,1276,715,1110,21
2023-06-19 15:00:00,2023,6,19,15,0,0,0,524,1228,2483,1433,802,1193,25
2023-06-19 16:00:00,2023,6,19,16,0,0,0,621,1455,2943,1698,951,1002,40
2023-06-19 17:00:00,2023,6,19,17,0,0,0,464,2279,5657,4041,870,812,35
2023-06-19 18:00:00,2023,6,19,18,0,0,0,694,3407,8456,6040,1301,555,36
2023-06-19 19:00:00,2023,6,19,19,0,0,0,411,2019,5010,3579,771,338,22
2023-06-19 20:00:00,2023,6,19,20,0,0,0,598,1402,2836,1636,916,321,37
2023-06-19 21:00:00,2023,6,19,21,0,0,0,647,1515,3064,1768,990,239,21
2023-06-19 22:00:00,2023,6,19,22,0,0,0,524,1228,2483,1433,802,154,1
2023-06-19 23:00:00,2023,6,19,23,0,0,0,209,489,989,571,320,63,1
2023-06-20 00:00:00,2023,6,20,0,1,0,0,47,111,224,129,72,6,3
2023-06-20 05:00:00,2023,6,20,5,1,0,0,36,85,172,99,56,292,0
2023-06-20 06:00:00,2023,6,20,6,1,0,0,192,451,912,526,294,631,0
2023-06-20 07:00:00,2023,6,20,7,1,0,0,223,1391,3957,2435,390,449,0
2023-06-20 08:00:00,2023,6,20,8,1,0,0,435,2717,7726,4754,761,534,7
2023-06-20 09:00:00,2023,6,20,9,1,0,0,396,2477,7044,4335,694,676,5
2023-06-20 10:00:00,2023,6,20,10,1,0,0,574,1345,2720,1569,879,838,29
2023-06-20 11:00:00,2023,6,20,11,1,0,0,400,937,1895,1093,612,894,21
2023-06-20 12:00:00,2023,6,20,12,1,0,0,436,1021,2066,1192,667,796,20
2023-06-20 13:00:00,2023,6,20,13,1,0,0,491,1150,2326,1342,751,898,36
2023-06-20 14:00:00,2023,6,20,14,1,0,0,464,1087,2199,1269,710,1126,36
2023-06-20 15:00:00,2023,6,20,15,1,0,0,539,1263,2554,1474,825,1247,31
2023-06-20 16:00:00,2023,6,20,16,1,0,0,634,1487,3007,1735,972,987,42
2023-06-20 17:00:00,2023,6,20,17,1,0,0,488,2397,5949,4249,915,849,19
2023-06-20 18:00:00,2023,6,20,18,1,0,0,705,3461,8589,6135,1321,521,48
2023-06-20 19:00:00,2023,6,20,19,1,0,0,419,2057,5105,3647,785,353,27
2023-06-20 20:00:00,2023,6,20,20,1,0,0,631,1478,2989,1724,966,342,25
2023-06-20 21:00:00,2023,6,20,21,1,0,0,723,1696,3429,1978,1108,244,13
2023-06-20 22:00:00,2023,6,20,22,1,0,0,608,1426,2884,1664,932,147,26
2023-06-20 23:00:00,2023,6,20,23,1,0,0,257,603,1220,704,394,56,16
2023-06-21 00:00:00,2023,6,21,0,2,0,0,66,155,313,180,101,11,8
2023-06-21 05:00:00,2023,6,21,5,2,0,0,33,77,156,90,50,287,0
2023-06-21 06:00:00,2023,6,21,6,2,0,0,171,402,812,469,262,574,0
2023-06-21 07:00:00,2023,6,21,7,2,0,0,210,1315,3739,2301,368,437,0
2023-06-21 08:00:00,2023,6,21,8,2,0,0,422,2636,7495,4612,738,531,5
2023-06-21 09:00:00,2023,6,21,9,2,0,0,382,2387,6789,4178,668,629,5
2023-06-21 10:00:00,2023,6,21,10,2,0,0,568,1332,2693,1554,870,750,4
2023-06-21 11:00:00,2023,6,21,11,2,0,0,405,948,1917,1106,619,790,25
2023-06-21 12:00:00,2023,6,21,12,2,0,0,427,1001,2025,1168,654,767,15
2023-06-21 13:00:00,2023,6,21,13,2,0,0,495,1159,2345,1353,758,763,27
2023-06-21 14:00:00,2023,6,21,14,2,0,0,478,1121,2267,1308,732,1131,31
2023-06-21 15:00:00,2023,6,21,15,2,0,0,539,1263,2554,1473,825,1139,33
2023-06-21 16:00:00,2023,6,21,16,2,0,0,681,1597,3229,1863,1043,931,32
2023-06-21 17:00:00,2023,6,21,17,2,0,0,488,2398,5951,4251,916,782,24
2023-06-21 18:00:00,2023,6,21,18,2,0,0,702,3449,8559,6113,1317,545,26
2023-06-21 19:00:00,2023,6,21,19,2,0,0,407,1998,4958,3541,763,375,27
2023-06-21 20:00:00,2023,6,21,20,2,0,0,623,1460,2953,1703,954,348,14
2023-06-21 21:00:00,2023,6,21,21,2,0,0,715,1676,3389,1955,1095,268,9
2023-06-21 22:00:00,2023,6,21,22,2,0,0,636,1491,3016,1740,974,155,17
2023-06-21 23:00:00,2023,6,21,23,2,0,0,288,676,1366,788,441,52,19
2023-06-22 00:00:00,2023,6,22,0,3,0,0,81,190,384,221,124,16,2
2023-06-22 05:00:00,2023,6,22,5,3,0,0,38,90,182,105,59,301,0
2023-06-22 06:00:00,2023,6,22,6,3,0,0,191,447,903,521,292,627,1
2023-06-22 07:00:00,2023,6,22,7,3,0,0,231,1445,4110,2529,405,471,0
2023-06-22 08:00:00,2023,6,22,8,3,0,0,429,2683,7630,4695,751,512,3
2023-06-22 09:00:00,2023,6,22,9,3,0,0,379,2372,6744,4150,664,654,7
2023-06-22 10:00:00,2023,6,22,10,3,0,0,584,1368,2766,1596,894,739,7
2023-06-22 11:00:00,2023,6,22,11,3,0,0,430,1008,2038,1176,658,798,10
2023-06-22 12:00:00,2023,6,22,12,3,0,0,447,1048,2119,1222,684,772,17
2023-06-22 13:00:00,2023,6,22,13,3,0,0,527,1234,2495,1440,806,800,29
2023-06-22 14:00:00,2023,6,22,14,3,0,0,529,1240,2508,1447,810,1216,27
2023-06-22 15:00:00,2023,6,22,15,3,0,0,565,1325,2680,1546,866,1198,29
2023-06-22 16:00:00,2023,6,22,16,3,0,0,687,1611,3258,1879,1052,978,34
2023-06-22 17:00:00,2023,6,22,17,3,0,0,519,2547,6321,4515,973,839,30
2023-06-22 18:00:00,2023,6,22,18,3,0,0,723,3552,8815,6297,1356,571,19
2023-06-22 19:00:00,2023,6,22,19,3,0,0,434,2132,5290,3779,814,391,36
2023-06-22 20:00:00,2023,6,22,20,3,0,0,699,1639,3315,1912,1071,334,22
2023-06-22 21:00:00,2023,6,22,21,3,0,0,771,1807,3654,2108,1181,293,18
2023-06-22 22:00:00,2023,6,22,22,3,0,0,706,1655,3347,1931,1081,177,19
2023-06-22 23:00:00,2023,6,22,23,3,0,0,354,830,1678,968,542,72,10
2023-06-23 00:00:00,2023,6,23,0,4,0,0,91,212,429,248,139,12,2
